id_copia;fecha_alquiler;fecha_devolucion;dni;nombre;apellido_1;apellido_2;email;telefono;codigo_postal;fecha_nacimiento;numero;piso;letra;calle;extension;titulo;genero;sinopsis;director
104;10/01/2024;;7281621M;Jorge;Mendez;Alvarez;jorge.mendez.alvarez@gmail.com;615944300;47006;26/05/2002;56;3;Izq.;Sol;3Izq.;El castillo ambulante;Fantasía;Sophie es una joven de 18 años que trabaja sin descanso en la tienda de sombreros de la familia. En uno de sus frecuentes paseos conoce al enigmático mago Howl, lo que despierta la ira de la Bruja del Páramo, que odia a Howl con todas sus fuerzas. Cuando Sophie vuelve a la tienda, la Bruja se hace pasar por una clienta para acercarse a ella y lanzarle un hechizo… ¡que convierte a Sophie en una anciana de 90 años! Sophie, que no puede revelar su auténtica identidad, recurre a Howl para buscar una solución a su problema. Para ello se embarca en un viaje fantástico en el castillo ambulante del mago, habitado por personajes de lo más curioso. Sophie necesita ayuda pero quizás sea Howl el que realmente está en apuros.;Hayao Miyazaki
105;26/01/2024;;3913881V;Maria pilar;Gallego;Moya;maria pilar.gallego.moya@gmail.com;611154361;47003;22/03/2015;86;3;B;Iglesia;3B;El castillo ambulante;Fantasía;Sophie es una joven de 18 años que trabaja sin descanso en la tienda de sombreros de la familia. En uno de sus frecuentes paseos conoce al enigmático mago Howl, lo que despierta la ira de la Bruja del Páramo, que odia a Howl con todas sus fuerzas. Cuando Sophie vuelve a la tienda, la Bruja se hace pasar por una clienta para acercarse a ella y lanzarle un hechizo… ¡que convierte a Sophie en una anciana de 90 años! Sophie, que no puede revelar su auténtica identidad, recurre a Howl para buscar una solución a su problema. Para ello se embarca en un viaje fantástico en el castillo ambulante del mago, habitado por personajes de lo más curioso. Sophie necesita ayuda pero quizás sea Howl el que realmente está en apuros.;Hayao Miyazaki
106;26/01/2024;;2537526M;Jose antonio;Guerrero;Molina;jose antonio.guerrero.molina@gmail.com;675872614;47007;30/11/1991;17;3;Izq.;Dulcinea;3Izq.;El castillo ambulante;Fantasía;Sophie es una joven de 18 años que trabaja sin descanso en la tienda de sombreros de la familia. En uno de sus frecuentes paseos conoce al enigmático mago Howl, lo que despierta la ira de la Bruja del Páramo, que odia a Howl con todas sus fuerzas. Cuando Sophie vuelve a la tienda, la Bruja se hace pasar por una clienta para acercarse a ella y lanzarle un hechizo… ¡que convierte a Sophie en una anciana de 90 años! Sophie, que no puede revelar su auténtica identidad, recurre a Howl para buscar una solución a su problema. Para ello se embarca en un viaje fantástico en el castillo ambulante del mago, habitado por personajes de lo más curioso. Sophie necesita ayuda pero quizás sea Howl el que realmente está en apuros.;Hayao Miyazaki
107;27/01/2024;;9707193C;Aitor;Herrera;Roman;aitor.herrera.roman@gmail.com;646020411;47000;23/04/1992;77;3;Izq.;Rosalía de Castro;3Izq.;Spider-Man: Un nuevo universo;Acción;En un universo paralelo donde Peter Parker ha muerto, un joven de secundaria llamado Miles Morales es el nuevo Spider-Man. Sin embargo, cuando el líder mafioso Wilson Fisk construye el 'Super Colisionador' trae a una versión alternativa de Peter Parker que tratará de enseñar a Miles como ser un mejor Spider-Man. Pero no será el único Spider Man en entrar a este universo:  cuatro versiones alternativas buscan regresar a su universo antes de que toda la realidad se colapse.;Bob Persichetti
108;27/01/2024;28/01/2024;2537526M;Jose antonio;Guerrero;Molina;jose antonio.guerrero.molina@gmail.com;675872614;47007;30/11/1991;17;3;Izq.;Dulcinea;3Izq.;Spider-Man: Un nuevo universo;Acción;En un universo paralelo donde Peter Parker ha muerto, un joven de secundaria llamado Miles Morales es el nuevo Spider-Man. Sin embargo, cuando el líder mafioso Wilson Fisk construye el 'Super Colisionador' trae a una versión alternativa de Peter Parker que tratará de enseñar a Miles como ser un mejor Spider-Man. Pero no será el único Spider Man en entrar a este universo:  cuatro versiones alternativas buscan regresar a su universo antes de que toda la realidad se colapse.;Bob Persichetti
108;30/01/2024;31/01/2024;6938009J;Xavier;Caballero;Fuentes;xavier.caballero.fuentes@gmail.com;671280006;47004;05/02/2000;89;1;B;Iglesia;1B;Spider-Man: Un nuevo universo;Acción;En un universo paralelo donde Peter Parker ha muerto, un joven de secundaria llamado Miles Morales es el nuevo Spider-Man. Sin embargo, cuando el líder mafioso Wilson Fisk construye el 'Super Colisionador' trae a una versión alternativa de Peter Parker que tratará de enseñar a Miles como ser un mejor Spider-Man. Pero no será el único Spider Man en entrar a este universo:  cuatro versiones alternativas buscan regresar a su universo antes de que toda la realidad se colapse.;Bob Persichetti
108;02/02/2024;;2537526M;Jose antonio;Guerrero;Molina;jose antonio.guerrero.molina@gmail.com;675872614;47007;30/11/1991;17;3;Izq.;Dulcinea;3Izq.;Spider-Man: Un nuevo universo;Acción;En un universo paralelo donde Peter Parker ha muerto, un joven de secundaria llamado Miles Morales es el nuevo Spider-Man. Sin embargo, cuando el líder mafioso Wilson Fisk construye el 'Super Colisionador' trae a una versión alternativa de Peter Parker que tratará de enseñar a Miles como ser un mejor Spider-Man. Pero no será el único Spider Man en entrar a este universo:  cuatro versiones alternativas buscan regresar a su universo antes de que toda la realidad se colapse.;Bob Persichetti
109;03/01/2024;04/01/2024;6152776T;Margarita;Nuñez;Fuentes;margarita.nuñez.fuentes@gmail.com;614215413;47007;02/03/1998;62;2;Izq.;Bartolomé Esteban Murillo;2Izq.;O Auto da Compadecida;Comedia;En el interior del estado de Paríba, en el pueblo de Taperoá, viven João Grilo y Chicó, dos tipos muy pobres que van anunciando por las calles la mejor película del mundo, 'La Pasión de Cristo'. La sesión tiene éxito y ellos ganan algo de dinero pero siguen luchando por la supervivencia. João Grilo y Chicó planean nuevas tretas para conseguir algún dinero y se enfrentan a numeroso desafíos provocando múltiples confusiones causadas por la astucia de João Grilo, siempre acompañado de Chicó.;Guel Arraes
109;12/01/2024;13/01/2024;4426152D;Adrian;Gil;Fernandez;adrian.gil.fernandez@gmail.com;675655492;47002;21/03/1995;64;4;A;Francisco de Goya;4A;O Auto da Compadecida;Comedia;En el interior del estado de Paríba, en el pueblo de Taperoá, viven João Grilo y Chicó, dos tipos muy pobres que van anunciando por las calles la mejor película del mundo, 'La Pasión de Cristo'. La sesión tiene éxito y ellos ganan algo de dinero pero siguen luchando por la supervivencia. João Grilo y Chicó planean nuevas tretas para conseguir algún dinero y se enfrentan a numeroso desafíos provocando múltiples confusiones causadas por la astucia de João Grilo, siempre acompañado de Chicó.;Guel Arraes
109;21/01/2024;;6648907K;Jose antonio;Moya;Morales;jose antonio.moya.morales@gmail.com;688827827;47004;23/01/2008;33;2;C;Francisco de Goya;2C;O Auto da Compadecida;Comedia;En el interior del estado de Paríba, en el pueblo de Taperoá, viven João Grilo y Chicó, dos tipos muy pobres que van anunciando por las calles la mejor película del mundo, 'La Pasión de Cristo'. La sesión tiene éxito y ellos ganan algo de dinero pero siguen luchando por la supervivencia. João Grilo y Chicó planean nuevas tretas para conseguir algún dinero y se enfrentan a numeroso desafíos provocando múltiples confusiones causadas por la astucia de João Grilo, siempre acompañado de Chicó.;Guel Arraes
110;02/01/2024;;9737608Y;Jose angel;Crespo;Nuñez;jose angel.crespo.nuñez@gmail.com;669370813;47003;07/10/2016;24;1;Izq.;Emilia Pardo Bazán;1Izq.;O Auto da Compadecida;Comedia;En el interior del estado de Paríba, en el pueblo de Taperoá, viven João Grilo y Chicó, dos tipos muy pobres que van anunciando por las calles la mejor película del mundo, 'La Pasión de Cristo'. La sesión tiene éxito y ellos ganan algo de dinero pero siguen luchando por la supervivencia. João Grilo y Chicó planean nuevas tretas para conseguir algún dinero y se enfrentan a numeroso desafíos provocando múltiples confusiones causadas por la astucia de João Grilo, siempre acompañado de Chicó.;Guel Arraes
111;27/01/2024;28/01/2024;6693383S;Rodrigo;Mendez;Cruz;rodrigo.mendez.cruz@gmail.com;674794168;47008;26/01/2015;10;2;A;Reina Sofía;2A;So Won;Drama;Una niña llamada So Won se convierte en víctima de la violencia. Su familia pasa por la desesperación y el dolor al intentar abrir otra puerta en su vida.;Lee Joon-ik
111;02/02/2024;;6693383S;Rodrigo;Mendez;Cruz;rodrigo.mendez.cruz@gmail.com;674794168;47008;26/01/2015;10;2;A;Reina Sofía;2A;So Won;Drama;Una niña llamada So Won se convierte en víctima de la violencia. Su familia pasa por la desesperación y el dolor al intentar abrir otra puerta en su vida.;Lee Joon-ik
112;30/01/2024;31/01/2024;2237186E;Eduardo;Alonso;Castro;eduardo.alonso.castro@gmail.com;684839436;47007;25/07/1999;12;1;D;Reina Sofía;1D;So Won;Drama;Una niña llamada So Won se convierte en víctima de la violencia. Su familia pasa por la desesperación y el dolor al intentar abrir otra puerta en su vida.;Lee Joon-ik
112;02/02/2024;;4500055J;Maria dolores;Gimenez;Hidalgo;maria dolores.gimenez.hidalgo@gmail.com;660071718;47007;25/11/2000;47;3;Izq.;María Zambrano;3Izq.;So Won;Drama;Una niña llamada So Won se convierte en víctima de la violencia. Su familia pasa por la desesperación y el dolor al intentar abrir otra puerta en su vida.;Lee Joon-ik
113;08/01/2024;09/01/2024;9681358Z;Maria dolores;Flores;Iglesias;maria dolores.flores.iglesias@gmail.com;611914952;47003;20/08/2016;99;1;C;Dolores Ibárruri;1C;So Won;Drama;Una niña llamada So Won se convierte en víctima de la violencia. Su familia pasa por la desesperación y el dolor al intentar abrir otra puerta en su vida.;Lee Joon-ik
113;12/01/2024;;2950461K;Maria rosa;Herrera;Nuñez;maria rosa.herrera.nuñez@gmail.com;674343471;47003;24/07/2003;76;3;D;Pablo Picasso;3D;So Won;Drama;Una niña llamada So Won se convierte en víctima de la violencia. Su familia pasa por la desesperación y el dolor al intentar abrir otra puerta en su vida.;Lee Joon-ik
114;01/02/2024;;6152776T;Margarita;Nuñez;Fuentes;margarita.nuñez.fuentes@gmail.com;614215413;47007;02/03/1998;62;2;Izq.;Bartolomé Esteban Murillo;2Izq.;So Won;Drama;Una niña llamada So Won se convierte en víctima de la violencia. Su familia pasa por la desesperación y el dolor al intentar abrir otra puerta en su vida.;Lee Joon-ik
115;26/01/2024;27/01/2024;9554616W;Ana maria;Flores;Marin;ana maria.flores.marin@gmail.com;681962651;47008;23/08/1991;99;3;B;Ramón y Cajal;3B;El imperio contraataca;Aventura;Tras un ataque sorpresa de las tropas imperiales a las bases camufladas de la alianza rebelde, Luke Skywalker, en compañía de R2D2, parte hacia el planeta Dagobah en busca de Yoda, el último maestro Jedi, para que le enseñe los secretos de la Fuerza. Mientras, Han Solo, la princesa Leia, Chewbacca, y C3PO esquivan a las fuerzas imperiales y piden refugio al antiguo propietario del Halcón Milenario, Lando Calrissian, en la ciudad minera de Bespin, donde les prepara una trampa urdida por Darth Vader.;Irvin Kershner
115;28/01/2024;29/01/2024;6101425P;Maria isabel;Saez;Castro;maria isabel.saez.castro@gmail.com;669188648;47006;03/08/1997;45;1;B;Nueva;1B;El imperio contraataca;Aventura;Tras un ataque sorpresa de las tropas imperiales a las bases camufladas de la alianza rebelde, Luke Skywalker, en compañía de R2D2, parte hacia el planeta Dagobah en busca de Yoda, el último maestro Jedi, para que le enseñe los secretos de la Fuerza. Mientras, Han Solo, la princesa Leia, Chewbacca, y C3PO esquivan a las fuerzas imperiales y piden refugio al antiguo propietario del Halcón Milenario, Lando Calrissian, en la ciudad minera de Bespin, donde les prepara una trampa urdida por Darth Vader.;Irvin Kershner
115;30/01/2024;;9554616W;Ana maria;Flores;Marin;ana maria.flores.marin@gmail.com;681962651;47008;23/08/1991;99;3;B;Ramón y Cajal;3B;El imperio contraataca;Aventura;Tras un ataque sorpresa de las tropas imperiales a las bases camufladas de la alianza rebelde, Luke Skywalker, en compañía de R2D2, parte hacia el planeta Dagobah en busca de Yoda, el último maestro Jedi, para que le enseñe los secretos de la Fuerza. Mientras, Han Solo, la princesa Leia, Chewbacca, y C3PO esquivan a las fuerzas imperiales y piden refugio al antiguo propietario del Halcón Milenario, Lando Calrissian, en la ciudad minera de Bespin, donde les prepara una trampa urdida por Darth Vader.;Irvin Kershner
116;16/01/2024;17/01/2024;7402615L;Eva;Hidalgo;Cortes;eva.hidalgo.cortes@gmail.com;666238181;47003;02/09/2010;57;2;A;Fuente;2A;El imperio contraataca;Aventura;Tras un ataque sorpresa de las tropas imperiales a las bases camufladas de la alianza rebelde, Luke Skywalker, en compañía de R2D2, parte hacia el planeta Dagobah en busca de Yoda, el último maestro Jedi, para que le enseñe los secretos de la Fuerza. Mientras, Han Solo, la princesa Leia, Chewbacca, y C3PO esquivan a las fuerzas imperiales y piden refugio al antiguo propietario del Halcón Milenario, Lando Calrissian, en la ciudad minera de Bespin, donde les prepara una trampa urdida por Darth Vader.;Irvin Kershner
116;25/01/2024;;5377492T;Felix;Rivera;Santiago;felix.rivera.santiago@gmail.com;612835036;47004;28/11/2001;97;4;A;Bartolomé Esteban Murillo;4A;El imperio contraataca;Aventura;Tras un ataque sorpresa de las tropas imperiales a las bases camufladas de la alianza rebelde, Luke Skywalker, en compañía de R2D2, parte hacia el planeta Dagobah en busca de Yoda, el último maestro Jedi, para que le enseñe los secretos de la Fuerza. Mientras, Han Solo, la princesa Leia, Chewbacca, y C3PO esquivan a las fuerzas imperiales y piden refugio al antiguo propietario del Halcón Milenario, Lando Calrissian, en la ciudad minera de Bespin, donde les prepara una trampa urdida por Darth Vader.;Irvin Kershner
117;31/01/2024;;2537526M;Jose antonio;Guerrero;Molina;jose antonio.guerrero.molina@gmail.com;675872614;47007;30/11/1991;17;3;Izq.;Dulcinea;3Izq.;El imperio contraataca;Aventura;Tras un ataque sorpresa de las tropas imperiales a las bases camufladas de la alianza rebelde, Luke Skywalker, en compañía de R2D2, parte hacia el planeta Dagobah en busca de Yoda, el último maestro Jedi, para que le enseñe los secretos de la Fuerza. Mientras, Han Solo, la princesa Leia, Chewbacca, y C3PO esquivan a las fuerzas imperiales y piden refugio al antiguo propietario del Halcón Milenario, Lando Calrissian, en la ciudad minera de Bespin, donde les prepara una trampa urdida por Darth Vader.;Irvin Kershner
118;02/02/2024;;9707193C;Aitor;Herrera;Roman;aitor.herrera.roman@gmail.com;646020411;47000;23/04/1992;77;3;Izq.;Rosalía de Castro;3Izq.;El señor de los anillos: Las dos torres;Aventura;La Compañía del Anillo se ha disuelto. El portador del anillo Frodo y su fiel amigo Sam se dirigen hacia Mordor para destruir el Anillo Único y acabar con el poder de Sauron. Mientras, y tras la dura batalla contra los orcos donde cayó Boromir, el hombre Aragorn, el elfo Legolas y el enano Gimli intentan rescatar a los medianos Merry y Pipin, secuestrados por los ogros de Mordor. Por su parte, Saurón y el traidor Sarumán continúan con sus planes en Mordor, en espera de la guerra contra las razas libres de la Tierra Media.;Peter Jackson
